bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,years_since_last_update,city_bin_1,city_bin_2,city_bin_3,city_bin_4,city_bin_5,city_bin_6
2,1.5,7.223295679562314,7.108244139731541,2.0,0,0,3,6.985641817639208,5.673323267171493,7.605392364814935,0.0,13.003564075524316,0,0,1,0,0,1
4,2.5,8.058643712215618,9.33970057728189,2.0,0,0,3,8.058643712215618,0.0,7.592870287844818,7.605890001053122,13.373887561462732,0,1,0,0,0,1
5,3.0,7.979681302387741,9.344958673700944,2.0,0,0,3,7.979681302387741,0.0,7.602900462204755,0.0,13.118351339934469,1,0,1,0,0,1
3,2.5,7.300472814267799,7.303843225277705,2.0,0,0,3,7.155396301896734,5.303304908059076,7.60489448081162,0.0,13.274215417382084,0,0,1,0,0,1
3,1.75,7.237778191923443,8.909235279192261,1.0,0,0,4,7.237778191923443,0.0,7.588829878307813,0.0,12.405030055975557,1,1,0,0,1,0
3,2.0,7.346655163176539,9.04899722156742,1.0,0,0,3,7.048386408721883,5.993961427306569,7.580699752224563,7.595889917718538,12.813149824049836,0,0,1,0,0,1
5,2.75,7.844240718141811,8.952346543226227,1.0,0,0,5,7.237778191923443,7.057036981697891,7.584773077612199,0.0,13.077437138651108,0,1,0,1,1,0
3,2.0,7.2868764117507,9.241063544619024,1.0,0,0,4,7.2868764117507,0.0,7.588829878307813,0.0,13.024807878757205,0,0,0,0,0,1
4,3.25,8.45553053102413,10.556151222950184,2.0,0,0,3,8.137688184977605,7.155396301896734,7.590346945602565,0.0,13.707950959428503,0,0,1,0,0,0
3,1.5,6.918695219020472,8.946895523888447,1.5,0,0,5,6.918695219020472,0.0,7.577633832602728,0.0,12.906810940535932,0,0,1,0,0,1
4,2.75,8.163656176168432,9.148571345578551,2.0,0,0,3,8.163656176168432,0.0,7.608374474380783,0.0,13.396864461042789,1,0,0,0,0,1
3,1.5,7.107425474110705,8.895766604056085,1.0,0,0,3,7.107425474110705,0.0,7.587817219993427,7.607878073278507,12.06097750691226,0,1,0,0,0,0
3,1.75,7.534228326274089,9.105090961257083,1.0,0,0,5,7.534228326274089,0.0,7.580189417944541,0.0,13.294518429981338,0,0,1,0,0,1
3,2.0,7.62608275807238,9.105090961257083,1.0,0,0,4,7.62608275807238,0.0,7.576609766973037,7.600902459542082,13.474782076369516,0,0,0,1,1,0
3,2.25,7.645397699428633,9.61587214452889,1.0,0,0,3,7.645397699428633,0.0,7.581719640125308,7.60339933974067,12.85054678006209,0,0,1,1,1,0
3,1.0,7.201170883281678,9.312084355859469,1.0,0,0,4,7.201170883281678,0.0,7.590346945602565,7.601402334583733,12.226541717369514,1,1,0,0,1,0
2,1.0,6.55250788703459,8.476579508530941,1.0,0,0,3,6.55250788703459,0.0,7.56164174558878,7.605392364814935,12.460687731752737,0,0,1,0,0,1
3,3.5,7.372118028337787,7.005789019253503,3.0,0,0,3,7.372118028337787,0.0,7.606387389772652,0.0,13.154813142414216,0,0,1,0,0,1
3,1.75,7.741099090035366,10.48355001802591,1.0,0,0,3,7.741099090035366,0.0,7.59337419312129,0.0,13.157763339235922,1,1,0,1,0,1
4,2.5,7.467942332285852,9.045111892608404,1.0,0,0,4,7.123672785204607,6.236369590203704,7.592870287844818,0.0,12.715951821555768,1,0,0,0,0,1
5,3.5,7.878912912297133,8.83869681234353,2.0,0,0,3,7.878912912297133,0.0,7.601901959875166,0.0,0.0,1,1,1,0,0,1
6,2.75,8.45765547870004,9.305741456739437,2.0,0,3,3,8.213652703029998,6.928537818164665,7.566311014772463,0.0,14.593949721536172,0,0,1,0,0,1
3,1.5,7.313886831633462,9.212238569259265,1.0,0,0,4,7.313886831633462,0.0,7.579678823090456,7.601901959875166,12.54966234992025,1,0,0,0,0,1
3,1.75,7.544861068658458,9.202409001649904,1.0,0,0,3,7.115582126184454,6.493753839851686,7.573017256052546,0.0,12.855939082154704,0,0,1,0,0,1
3,1.0,6.976348070447749,9.009447429596792,1.0,0,0,3,6.976348070447749,0.0,7.575584651557793,7.6004023345004,12.245307781656368,0,0,1,0,0,1
4,1.0,7.378383712996714,8.612685172875459,1.5,0,0,4,7.378383712996714,0.0,7.574045005372199,7.595889917718538,13.342321059221328,0,0,1,0,0,1
4,2.5,8.208219383496834,9.20623194393164,2.0,0,0,3,8.208219383496834,0.0,7.603897968521881,0.0,13.167329094834257,1,0,0,0,0,1
2,1.0,7.186144304522325,9.089979015305,1.0,0,0,4,7.186144304522325,0.0,7.572502985020384,0.0,12.269319708094002,1,1,1,0,0,0
3,1.75,7.5126175446745105,8.54110501146255,1.5,0,2,5,7.5126175446745105,0.0,7.55171221535131,0.0,13.429992184415395,0,0,1,0,0,1
3,2.25,7.692113339595466,8.874867635688053,1.0,0,1,4,7.123672785204607,6.85751406254539,7.582738488914411,0.0,13.195591534062451,1,0,0,0,0,1
5,2.5,7.840312983320164,8.251403065380556,2.0,0,0,5,7.473637108496206,6.660575149839686,7.5652752818989315,0.0,13.334360234508033,0,0,1,0,0,1
4,4.0,8.394121193826242,9.712750686140826,2.0,0,0,3,8.394121193826242,0.0,7.607878073278507,7.562161631225652,14.095471398275302,0,1,0,0,0,1
3,1.0,6.90875477931522,9.862925940780006,1.0,0,0,3,6.90875477931522,0.0,7.585281078639126,7.606387389772652,12.4171071776993,1,1,0,0,1,0
3,2.75,7.85979918056211,9.397981090247738,2.0,0,0,3,7.85979918056211,0.0,7.597897950521784,0.0,13.448796822116952,0,0,1,0,0,0
5,1.0,7.444833273892193,9.116139576577355,1.5,0,0,4,7.186144304522325,5.968707559985366,7.563719668414366,7.597897950521784,13.23212857817824,0,0,1,0,0,1
4,1.5,7.048386408721883,9.144307401371744,1.5,0,0,3,7.048386408721883,0.0,7.58629630715272,7.608374474380783,12.71285109050548,0,0,1,0,1,0
2,2.0,7.438971592395862,8.06211758275474,1.0,0,0,5,6.746412128573375,6.746412128573375,7.564238475170491,0.0,12.139259539484586,0,1,0,0,0,0
4,2.25,7.878912912297133,10.371677037216257,1.0,0,0,4,7.878912912297133,0.0,7.594381242551817,0.0,13.097998960951712,0,1,0,0,0,0
5,1.0,7.02197642307216,9.1075321519945,1.5,0,0,4,7.02197642307216,0.0,7.582229194276461,0.0,12.730916552424247,0,0,1,0,1,0
3,3.25,7.930565854233965,8.294799358992574,2.0,0,0,3,7.930565854233965,0.0,7.605890001053122,0.0,12.900449070259835,0,0,1,1,0,0
3,2.0,7.300472814267799,8.920121751872404,1.0,0,0,4,7.300472814267799,0.0,7.597396320212795,0.0,12.437220080141534,0,1,1,0,1,0
3,1.75,7.791935956938058,9.447544606938727,2.0,0,0,3,7.791935956938058,0.0,7.555905093611346,7.594381242551817,12.892987948213602,0,0,1,1,1,0
2,2.25,7.065613363597717,6.919683849847411,2.0,0,0,3,7.065613363597717,0.0,7.605890001053122,0.0,12.721115364836182,1,0,0,0,1,0
3,1.5,7.749753406274437,8.922791623969637,1.0,0,0,3,7.749753406274437,0.0,7.589335823170617,0.0,12.628149019443535,0,0,1,1,0,0
3,2.0,7.659642954564682,8.93075873555827,1.0,0,0,3,7.659642954564682,0.0,7.596894438144544,0.0,12.369429036758962,1,0,0,0,0,1
5,3.25,8.205491613120236,9.3923285398689,2.0,0,2,3,8.205491613120236,0.0,7.604396348796338,0.0,13.57088158925651,1,1,1,0,0,1
4,1.0,7.365812837209472,9.04499391938819,1.5,0,2,4,7.365812837209472,0.0,7.564757012905729,0.0,12.909350833689569,0,0,1,0,0,1
3,2.5,7.396948602621014,8.94910546953925,1.0,0,0,3,7.02197642307216,6.236369590203704,7.590346945602565,0.0,12.477217478499242,1,1,0,0,1,0
3,2.25,7.252053951852814,7.1631723908466425,2.0,0,0,3,7.1631723908466425,4.795790545596741,7.60339933974067,7.602900462204755,12.871329481199192,1,0,0,0,1,0
5,2.25,7.58629630715272,9.632203625893982,1.0,0,0,3,7.280008252884188,6.255750041753367,7.594381242551817,0.0,12.978527648416938,0,1,1,1,0,0
3,3.5,8.213652703029998,9.086815885690685,2.0,0,0,3,8.213652703029998,0.0,7.601901959875166,0.0,13.491164501140902,1,1,1,0,0,1
4,2.5,7.893945138235959,8.61974977974133,2.0,0,0,3,7.893945138235959,0.0,7.607878073278507,7.562161631225652,13.01270028559312,0,0,1,1,1,0
3,2.0,7.62608275807238,9.495820020872763,1.0,0,0,3,7.62608275807238,0.0,7.597897950521784,0.0,12.65238534783092,1,1,1,1,0,0
3,2.0,7.409136443920128,8.902863672196222,1.0,0,0,3,7.057036981697891,6.19644412779452,7.590852123688581,7.608374474380783,12.430563289108044,1,0,0,0,0,1
3,1.5,6.966967138613983,9.109414453386222,1.0,0,0,3,6.966967138613983,0.0,7.587817219993427,7.607878073278507,12.44109733575474,1,0,0,0,0,1
3,1.75,7.867488568699128,8.620651899784468,1.5,0,0,3,7.427144133408616,6.836259277277067,7.567862605463882,7.590346945602565,13.525189005146986,0,0,1,0,0,1
3,1.0,7.147559271189454,8.294299608857235,1.5,0,2,3,7.147559271189454,0.0,7.564757012905729,7.578145472419466,12.978601546128685,0,0,1,0,0,1
4,2.0,7.732369222284388,8.701346403039162,1.0,0,0,3,7.039660349862076,7.039660349862076,7.550135342488429,7.603897968521881,13.347099260285464,0,0,1,0,0,1
4,2.5,8.098946748943339,8.73294952429643,2.0,0,0,3,8.098946748943339,0.0,7.605392364814935,0.0,13.378543946792718,1,1,1,0,0,1
4,2.25,7.565793282428515,8.882946799288174,1.0,0,0,4,7.215975002651466,6.3473892096560105,7.595387278853972,0.0,12.535423154169369,1,1,0,0,1,0
4,2.5,7.5126175446745105,8.551787836180736,2.0,0,0,3,7.5126175446745105,0.0,7.602900462204755,0.0,12.644321124827616,0,1,1,0,1,0
7,3.5,7.962415680121064,10.298902324790792,1.0,0,0,3,7.327123292259293,7.208600337960199,7.581719640125308,7.60339933974067,13.06684432495924,0,0,1,0,0,1
3,2.5,7.478734825567875,8.899048433885268,2.0,0,0,3,7.478734825567875,0.0,7.607381425639791,7.556427969440253,12.715828697508131,0,1,0,0,0,0
4,2.25,7.848153086199526,9.401043372798052,1.0,0,0,4,7.473637108496206,6.68586094706836,7.589335823170617,7.597396320212795,13.545025105740931,0,0,0,0,0,1
4,2.75,7.787796878181171,8.699681400989514,1.0,0,0,5,7.252053951852814,6.90875477931522,7.576097340623111,0.0,13.596173502742744,0,0,1,0,0,1
3,2.75,7.824445930877619,8.624970783589669,2.0,0,0,5,7.824445930877619,0.0,7.552762084214147,0.0,13.983646134527271,0,0,1,0,0,1
6,2.0,7.7057128238944275,9.082279701908664,1.0,0,0,3,7.7057128238944275,0.0,7.589841512182657,7.60339933974067,12.460703235929174,0,1,0,0,0,0
5,3.25,8.131824785007195,8.916371914881694,2.0,0,0,3,8.131824785007195,0.0,7.600902459542082,0.0,13.762111890939575,0,0,1,0,0,0
4,1.75,7.640603826393634,8.881975184248867,1.0,0,0,4,6.957497370876951,6.93828448401696,7.584264818389059,0.0,12.186048493699246,0,1,0,0,0,0
3,1.0,6.994849985833071,9.27902652976463,1.0,0,0,4,6.994849985833071,0.0,7.582229194276461,0.0,12.53551667060315,1,0,0,0,0,1
5,2.75,7.783640596221253,8.993551586299981,2.0,0,0,3,7.783640596221253,0.0,7.6004023345004,7.604396348796338,12.691565076578144,0,1,0,0,0,0
3,2.0,7.779466967458324,8.837681215593197,2.0,0,1,5,7.779466967458324,0.0,7.570443252057374,0.0,13.90905736575982,0,0,1,0,0,1
3,1.5,7.714677473800927,8.24301946898925,2.0,0,0,3,7.223295679562314,6.769641976852503,7.5652752818989315,0.0,13.138378448801012,0,0,1,0,0,1
3,1.75,7.155396301896734,9.279586544712997,1.0,0,0,4,7.155396301896734,0.0,7.585788821732034,0.0,12.660625889282876,1,0,0,0,0,1
4,2.5,7.714677473800927,8.21959545417708,2.0,0,0,3,7.714677473800927,0.0,7.608374474380783,0.0,12.799335952877817,0,1,1,0,1,0
3,2.0,7.421177528595393,8.94910546953925,1.0,0,0,3,7.065613363597717,6.2166061010848646,7.587310506022615,7.602401335665818,12.952758223347097,0,0,1,0,1,0
3,1.0,6.947937068614969,9.09301972939964,1.0,0,0,4,6.68586094706836,5.484796933490655,7.580189417944541,7.587310506022615,12.10533476235779,1,1,1,1,0,0
2,1.0,6.734591659972948,8.352318548226004,1.0,0,0,3,6.734591659972948,0.0,7.575071699507561,7.598399329323964,12.685429273796588,0,0,1,0,0,1
3,1.75,7.107425474110705,8.888894669371593,1.0,0,0,3,7.107425474110705,0.0,7.582229194276461,7.602900462204755,12.425200143286071,0,0,1,1,1,0
4,3.25,7.934155233536322,8.598035579260339,1.0,0,3,3,7.030857476116121,7.415175109613295,7.582738488914411,7.607878073278507,13.78297496948766,1,0,1,0,0,1
4,3.25,8.37816098272068,11.632937126505194,1.0,0,0,3,7.696667081526462,7.67368812926773,7.604396348796338,0.0,13.650630018530242,1,0,0,0,1,0
3,1.75,7.244941546337007,8.249575150000199,1.5,0,0,4,7.00397413672268,5.707110264748875,7.552237287560802,0.0,13.19207039382907,0,0,1,0,0,1
5,3.0,7.682943169878292,7.80016307039296,1.5,0,0,4,7.280008252884188,6.580639137284949,7.555905093611346,7.584264818389059,13.525873241935637,0,0,1,0,0,1
4,3.5,8.39185670010494,10.49684202174171,2.0,0,0,3,8.39185670010494,0.0,7.595889917718538,0.0,14.09163509870724,0,0,1,0,0,0
4,1.0,7.02197642307216,8.868554040531201,1.5,0,0,3,7.02197642307216,0.0,7.574045005372199,0.0,13.221402957976888,0,0,1,0,0,1
4,1.75,7.550135342488429,9.018089684104345,1.0,0,0,4,6.85751406254539,6.85751406254539,7.578656850594762,7.605890001053122,13.199309603615902,0,0,1,0,0,0
3,3.5,7.650168700845001,9.42424134192346,2.0,0,0,3,7.650168700845001,0.0,7.591357046698551,0.0,12.777111512390327,1,0,0,1,0,1
3,2.75,7.581209826196346,7.824445930877619,1.5,0,0,5,7.252053951852814,6.311734809152915,7.563719668414366,0.0,13.299798012624889,0,0,1,0,0,1
5,2.75,8.202756381655638,9.911009193934976,1.0,0,0,4,7.766840537085513,7.1631723908466425,7.588829878307813,0.0,14.268511710829433,0,0,1,0,0,0
4,4.25,8.509362612301048,8.699681400989514,2.5,0,0,3,8.210939733379021,7.155396301896734,7.554858521040676,7.602900462204755,14.168276471589625,0,0,1,0,0,1
4,2.5,7.710205194432532,8.38320455141292,2.0,0,0,5,7.340186835320115,6.53813982376767,7.568379267836522,0.0,13.707998841242832,0,0,1,0,0,1
4,3.5,8.258681496264236,9.816567080505427,2.0,0,0,3,8.045908742270779,6.608000625296087,7.599401333415815,0.0,13.638779346033532,1,1,0,1,0,1
4,2.5,8.036249942132116,9.833386924856638,2.0,0,0,3,8.036249942132116,0.0,7.59890045687141,0.0,12.81585452136598,1,1,1,1,0,0
4,2.25,7.5126175446745105,8.722091302389098,2.0,0,0,3,7.5126175446745105,0.0,7.596392304064196,7.605890001053122,12.417111226421625,1,1,0,0,1,0
3,1.75,7.415175109613295,8.740496729931813,1.0,0,0,3,6.7226297948554485,6.7226297948554485,7.591357046698551,0.0,12.919073922649968,0,0,1,0,0,1
4,2.5,8.105005537547246,10.668932138591323,2.0,0,0,3,8.105005537547246,0.0,7.601901959875166,0.0,13.63638389206684,0,0,0,0,0,1
2,1.0,7.0825485693553,8.732465848349879,1.0,0,0,3,7.0825485693553,0.0,7.575071699507561,7.598399329323964,12.5911887771206,1,0,1,0,0,1
3,1.0,7.123672785204607,8.160803920954665,1.0,0,0,4,7.123672785204607,0.0,7.564238475170491,0.0,13.397072665990155,0,0,1,0,0,1
2,2.0,7.259116128097101,9.126088819528592,1.5,0,2,5,7.259116128097101,0.0,7.564757012905729,7.58629630715272,13.288777411124736,0,0,1,0,0,1
2,1.0,7.039660349862076,8.612685172875459,1.0,0,0,3,7.039660349862076,0.0,7.57455848420248,7.607381425639791,12.420736344307842,0,0,1,0,0,1
3,1.0,7.244941546337007,8.863191340690854,1.0,0,0,3,7.244941546337007,0.0,7.579678823090456,7.601402334583733,12.759816944245012,0,0,1,0,0,1
2,1.5,7.300472814267799,8.892473968347087,1.0,0,0,4,6.846943139585379,6.293419278846481,7.590346945602565,7.601402334583733,12.496878583628968,1,0,0,0,0,1
4,3.5,8.15507488781144,8.886409166849282,2.0,0,0,3,7.855932199718614,6.803505257608338,7.563719668414366,7.606387389772652,14.22296768069323,0,0,1,0,0,1
4,2.5,7.844240718141811,8.741456115998364,2.0,0,0,3,7.844240718141811,0.0,7.597396320212795,0.0,13.279382510711036,1,1,0,1,0,1
3,1.0,6.966967138613983,9.161780181360806,1.0,0,0,3,6.966967138613983,0.0,7.584264818389059,7.582738488914411,12.759923275403446,0,0,0,0,0,1
3,1.0,7.2868764117507,9.210440366976515,1.5,0,0,3,7.2868764117507,0.0,7.602401335665818,0.0,12.906689359536164,0,1,0,0,0,1
3,2.5,7.8636512654486515,8.413387022690648,2.0,0,0,3,7.8636512654486515,0.0,7.602900462204755,0.0,13.148027225509828,0,1,0,0,1,0
5,6.25,8.989818381366925,9.98686316145718,2.0,0,0,3,8.989818381366925,0.0,7.601901959875166,0.0,0.0,0,0,1,0,0,0
3,2.25,7.484930283289661,12.161226941738322,2.0,0,2,3,7.484930283289661,0.0,7.595387278853972,7.601402334583733,12.514785757015517,0,0,1,1,1,0
4,2.5,8.0774471493312,10.474495347310452,2.0,0,0,3,8.0774471493312,0.0,7.596894438144544,0.0,13.44155865169357,1,1,0,1,0,1
3,1.0,7.390798521735676,10.33322241961703,1.5,0,0,4,7.390798521735676,0.0,7.555905093611346,7.589841512182657,12.750644408896015,0,0,1,0,0,0
4,3.0,7.565793282428515,8.016977746762262,1.0,0,0,3,7.090909822079984,6.594413459749778,7.604396348796338,0.0,12.702809486853065,0,0,1,1,0,0
3,1.5,7.601402334583733,8.894944460956886,1.0,0,0,3,7.327123292259293,6.175867270105761,7.583756300707112,7.597897950521784,12.829355146117134,0,0,1,0,0,1
3,2.25,8.026496938945412,9.205428327615165,1.5,0,2,4,7.501634457883413,7.131698510466912,7.565793282428515,0.0,13.783060710676384,0,0,1,0,0,1
5,3.0,8.15507488781144,9.62812922977318,2.0,0,0,4,8.15507488781144,0.0,7.583247524303362,0.0,13.783025588668725,0,0,0,1,1,0
4,2.5,7.95892649305011,9.42504844446929,2.0,0,0,3,7.95892649305011,0.0,7.600902459542082,0.0,13.389335471041012,0,1,0,0,0,1
4,3.5,8.131824785007195,12.364583804634394,2.0,0,0,3,7.824445930877619,6.803505257608338,7.596894438144544,0.0,13.066871808899638,0,1,0,1,0,1
4,2.5,8.438366410870266,9.942419762537916,2.0,0,0,4,8.438366410870266,0.0,7.596894438144544,0.0,13.258658447551571,1,1,1,1,0,0
4,2.5,7.8713112033234065,9.197660318818809,2.0,0,0,3,7.8713112033234065,0.0,7.59488438721652,7.601402334583733,13.301347705172171,1,0,0,0,1,0
2,1.5,6.78105762593618,7.05444965813294,2.0,0,0,3,6.78105762593618,0.0,7.60489448081162,0.0,12.24526451211355,0,0,1,0,0,1
3,3.25,7.926963544862978,8.744966011114109,2.0,0,0,3,7.591357046698551,6.673297967767654,7.604396348796338,0.0,13.036794595737163,1,0,0,0,0,1
3,2.5,8.083637203141548,10.408858325619155,2.0,0,2,3,8.083637203141548,0.0,7.59890045687141,0.0,13.3080226910187,1,1,1,1,0,0
4,2.5,7.758760544157663,9.1689974084418,2.0,0,0,3,7.758760544157663,0.0,7.599901959208498,0.0,13.36609983189975,0,0,0,0,0,1
4,2.75,8.12296471523406,8.806274284781725,1.0,0,3,4,7.560601162768557,7.280008252884188,7.575071699507561,0.0,13.60608868238024,0,0,1,0,0,1
4,2.5,7.581209826196346,9.358846580275406,1.0,0,0,5,6.888572459565364,6.888572459565364,7.566311014772463,0.0,0.0,0,1,0,0,0,0
4,2.25,7.687538766201629,8.895355616996392,2.0,0,0,3,7.687538766201629,0.0,7.59337419312129,0.0,13.31919087906704,0,1,0,0,0,1
5,3.0,7.9483852851118995,8.922791623969637,2.0,0,0,3,7.808323050391055,5.916202062607435,7.562161631225652,7.6004023345004,14.02901015548707,0,0,1,0,0,1
3,1.5,7.2868764117507,9.072341873818893,1.0,0,0,3,7.2868764117507,0.0,7.578656850594762,7.603897968521881,12.685240405565676,1,1,1,0,0,0
2,1.0,6.68586094706836,8.761080103868347,1.0,0,2,3,6.68586094706836,0.0,7.57095858316901,7.599401333415815,12.84001372894167,0,0,1,0,0,1
2,1.0,7.147559271189454,8.009363076630045,1.0,0,0,4,6.478509642208569,6.431331081933479,7.562161631225652,0.0,12.359128440475388,0,0,1,0,0,1
3,2.5,8.064950891749143,8.975250749643573,1.0,0,0,3,7.501634457883413,7.223295679562314,7.604396348796338,0.0,12.987677032364674,1,0,0,0,0,1
4,2.25,7.616283561580385,9.35755275165657,1.0,0,0,4,7.372118028337787,6.089044875446846,7.584773077612199,0.0,13.204927212057118,0,0,0,0,0,1
4,2.25,7.596392304064196,8.434028950155469,1.5,0,2,4,7.259116128097101,6.3473892096560105,7.566828479208331,7.580189417944541,13.398544061735294,0,0,1,0,0,1
3,1.0,7.438971592395862,8.757311846936409,1.5,0,0,3,7.438971592395862,0.0,7.553810852008231,7.592870287844818,13.428402915762362,0,0,1,0,0,1
4,1.75,7.507141079727608,9.001962272862446,1.0,0,0,4,6.985641817639208,6.608000625296087,7.591357046698551,0.0,12.476179932202935,1,1,0,0,1,0
2,1.75,7.444833273892193,8.351138607086154,2.0,0,0,3,7.193685818395112,5.942799375126701,7.560601162768557,7.590852123688581,12.906746430009528,0,0,1,0,0,1
3,2.25,7.427144133408616,9.115040192121858,1.0,0,0,4,7.030857476116121,6.311734809152915,7.580699752224563,0.0,13.07745387372238,0,0,1,0,0,0
3,1.0,6.947937068614969,8.740496729931813,1.0,0,0,3,6.947937068614969,0.0,7.57198844937744,7.600902459542082,12.894212309379578,0,0,1,0,0,1
3,3.25,8.19450550976564,8.294299608857235,2.0,0,0,3,7.912423121473705,6.792344427470809,7.603897968521881,0.0,13.8284228345557,0,0,1,0,0,1
2,1.75,7.099201743553092,6.940222469119639,2.0,0,0,3,7.099201743553092,0.0,7.608374474380783,0.0,12.781418352763763,1,0,0,0,1,0
4,1.0,7.273092595999522,8.188966863648876,1.5,0,0,4,7.273092595999522,0.0,7.562681246721884,0.0,13.21417106700832,0,0,1,0,0,1
5,2.0,7.467942332285852,9.238441802087058,1.0,0,0,4,7.467942332285852,0.0,7.572502985020384,0.0,12.144505704870763,1,0,0,0,0,1
4,4.25,7.581209826196346,8.179199798423086,2.0,0,0,3,7.581209826196346,0.0,7.57095858316901,7.602900462204755,13.195610121664894,0,0,1,0,0,1
3,2.0,7.252053951852814,8.938925271988273,1.0,0,0,4,7.252053951852814,0.0,7.592870287844818,0.0,12.508093918492834,1,0,0,0,0,1
3,2.5,7.496097345175956,8.659039915644474,2.0,0,0,4,7.496097345175956,0.0,7.596392304064196,0.0,12.91462800801779,0,0,1,0,0,1
4,2.5,7.678326356506885,8.575273402492762,2.5,0,0,4,7.678326356506885,0.0,7.551186867296149,0.0,13.641870011925988,0,0,1,0,0,1
3,2.5,7.57095858316901,8.074649075066652,2.0,0,0,3,7.57095858316901,0.0,7.605890001053122,0.0,13.22309881385372,1,0,0,0,1,0
3,2.0,7.473637108496206,9.34233308143468,1.0,0,0,5,6.966967138613983,6.55250788703459,7.589841512182657,0.0,12.660404105381614,1,0,0,0,0,1
3,1.0,7.131698510466912,8.438366410870266,1.5,0,0,4,7.048386408721883,4.61512051684126,7.550135342488429,7.586803535162581,13.47306250164597,0,0,1,0,0,1
4,3.0,8.304247465078474,9.90358754753646,1.0,0,0,3,7.611347717403621,7.611347717403621,7.587310506022615,7.601901959875166,14.141932458731986,1,0,0,1,0,0
2,1.0,7.186144304522325,8.416488487294606,1.0,0,1,3,7.186144304522325,0.0,7.556427969440253,7.586803535162581,13.016080214015735,0,0,1,0,0,1
5,2.0,7.745435610274381,9.505320746909074,1.5,0,0,4,7.745435610274381,0.0,7.584264818389059,0.0,13.650677187507217,0,0,1,0,0,0
4,2.75,8.31164394850298,11.656462879966424,2.0,0,0,3,8.31164394850298,0.0,7.602401335665818,0.0,13.64472105074367,0,0,1,1,1,0
4,3.0,8.357259153499912,9.798182590890704,2.0,0,2,3,8.357259153499912,0.0,7.601402334583733,0.0,12.978495316450784,0,0,0,1,1,0
3,2.5,7.771067086065406,8.343077871169383,2.0,0,0,3,7.771067086065406,0.0,7.608374474380783,0.0,12.765648432665577,0,1,1,0,1,0
3,1.0,7.223295679562314,8.821879862683842,2.0,0,0,3,7.223295679562314,0.0,7.565793282428515,7.599901959208498,12.717410138268889,0,0,1,0,0,1
3,2.5,7.307202314764738,7.444248649496705,3.0,0,0,3,7.307202314764738,0.0,7.60339933974067,7.602900462204755,13.221752499727597,0,0,1,0,0,1
3,1.5,7.237778191923443,10.784316896132124,1.0,0,0,3,7.237778191923443,0.0,7.56164174558878,7.607878073278507,12.517183117157046,0,1,1,1,0,0
3,2.0,7.293697720601438,9.21562637640542,1.0,0,0,4,7.293697720601438,0.0,7.579167967396076,0.0,13.077460149301904,0,0,1,0,0,1
3,2.5,7.816416983691801,9.109635667854551,2.0,0,0,3,7.816416983691801,0.0,7.60339933974067,7.602900462204755,13.334240500188637,0,0,0,0,0,1
5,2.5,7.7057128238944275,9.144307401371744,1.0,0,0,4,7.01301578963963,7.01301578963963,7.585281078639126,0.0,12.601598522723563,1,0,0,0,0,1
4,2.75,7.912423121473705,8.177796683277778,1.5,0,0,3,7.346655163176539,7.074116816197362,7.561121589530238,7.60489448081162,13.691073684546025,0,0,1,0,0,1
3,3.0,7.934155233536322,9.435402082446297,2.0,1,4,4,7.378383712996714,7.0825485693553,7.589841512182657,0.0,13.632817732258546,1,1,0,1,0,0
4,3.5,7.996653875462607,9.581006974541651,2.0,0,0,3,7.75833346749091,6.447305862541213,7.599901959208498,0.0,13.71348226206816,0,0,0,1,1,0
3,1.0,7.32052696227274,8.517393171418904,1.5,0,0,3,7.32052696227274,0.0,7.554858521040676,7.60339933974067,13.204859074038932,0,0,1,0,0,1
3,1.5,7.893945138235959,8.471358655072438,2.0,0,2,5,7.53955882930103,6.68586094706836,7.5569505720129,0.0,14.11789994568828,0,0,1,0,0,1
4,4.25,8.503297086224126,10.154829758209017,2.0,0,0,3,8.503297086224126,0.0,7.603897968521881,0.0,13.632784119216682,0,1,0,0,0,0
4,2.5,8.086717920303906,8.517393171418904,2.0,0,0,3,8.086717920303906,0.0,7.605392364814935,0.0,13.267317036854536,1,0,0,0,0,1
3,2.0,7.473637108496206,8.768574284141687,1.0,0,0,4,6.888572459565364,6.660575149839686,7.57198844937744,7.592366128519796,13.441571732813228,0,0,1,0,0,1
3,2.75,7.9483852851118995,8.159660737063376,2.0,0,0,3,7.9483852851118995,0.0,7.607381425639791,7.556427969440253,13.416657045012146,1,0,0,0,1,0
3,1.75,6.976348070447749,8.987321812850125,1.0,0,0,3,6.976348070447749,0.0,7.589841512182657,7.60339933974067,12.931195607994267,0,0,0,0,0,1
4,2.5,7.67368812926773,10.58278932627402,1.0,0,0,3,7.259116128097101,6.594413459749778,7.590346945602565,0.0,13.089887705230854,0,1,1,1,0,0
3,1.0,7.107425474110705,8.971702399703325,1.0,0,0,3,7.107425474110705,0.0,7.584264818389059,7.582738488914411,12.755978587979218,0,0,1,0,1,0
4,2.75,8.042699496897637,10.469823566229689,2.0,0,0,4,8.042699496897637,0.0,7.592870287844818,0.0,13.525115475292829,1,1,0,1,0,1
4,2.5,8.000014093678072,9.696709355308183,2.0,0,0,3,8.000014093678072,0.0,7.595889917718538,0.0,13.82547276993498,0,0,1,0,0,0
