price	bedrooms	bathrooms	sqft_living	sqft_lot	floors	waterfront	view	condition	sqft_above	sqft_basement	yr_built	yr_renovated	years_since_last_update	city_bin_1	city_bin_2	city_bin_3	city_bin_4	city_bin_5	city_bin_6
12.70685096	4	2.5	7.570958583	8.238801166	2	0	0	3	7.570958583	0	7.602900462	0	12.70076279	1	0	0	0	0	1
13.08455974	3	2	7.252053952	8.476579509	1	0	0	3	7.252053952	0	7.570958583	7.599401333	13.08040532	0	0	1	0	0	1
12.36713226	3	1	7.215975003	9.205227323	1	0	0	3	7.215975003	0	7.589841512	7.60339934	12.35856624	1	0	1	0	0	0
12.4332122	3	1.75	7.107425474	8.888894669	1	0	0	3	7.107425474	0	7.582229194	7.602900462	12.42520014	0	0	1	1	1	0
13.5696113	4	2.5	7.948385285	9.920639611	2	0	0	3	7.591357047	6.746412129	7.590852124	7.608374474	13.56703253	0	0	1	0	0	0
13.63279012	4	2.75	8.237743804	9.240772579	2	0	0	3	8.237743804	0	7.60090246	0	13.63038748	0	1	0	0	0	1
13.20394521	4	2.5	7.754052639	9.567315271	2	0	0	4	7.754052639	0	7.590346946	7.601402335	13.20025177	0	0	1	0	0	0
13.65416858	3	2.5	8.177796683	11.58330005	2	0	0	3	8.177796683	0	7.594884387	7.601402335	13.65181564	0	0	0	0	0	1
12.69158354	4	1.5	7.293697721	11.1676284	1	0	0	3	7.293697721	0	7.589335823	0	12.685485	1	1	1	1	1	0
12.93603621	4	2.25	8.026496939	10.79523966	2	0	0	3	8.026496939	0	7.59739632	0	12.93122466	1	1	1	1	1	0
12.43917049	3	1	6.938284484	8.720623711	1	0	0	3	6.781057626	5.017279837	7.574558484	7.607381426	12.43117029	0	0	1	0	0	1
13.04979484	4	2.5	7.565793282	9.175127616	1	0	0	4	7.565793282	0	7.585281079	0	13.0455536	1	1	1	1	0	0
12.7275444	3	1.75	7.484930283	11.70074853	1	0	0	4	7.484930283	0	7.590852124	0	12.72165295	0	0	1	1	0	0
12.32386013	3	2.5	7.601402335	9.127284797	2	0	0	4	7.601402335	0	7.59739632	0	12.31496741	0	1	1	0	1	0
12.50618094	3	2	7.433075349	9.16785032	1	0	0	4	7.433075349	0	7.585788822	0	12.49886166	1	0	0	0	0	1
14.3476089	5	4.5	8.554681636	10.07394737	2	0	2	3	8.128880142	7.496097345	7.594884387	7.601402335	14.34643347	0	0	0	1	1	0
13.19189131	3	1.75	7.170888479	8.59674347	1.5	0	0	3	7.170888479	0	7.563200592	7.59739632	13.18816797	0	0	1	0	0	1
13.27936884	4	3.25	7.783640596	10.28373741	2	0	0	4	7.783640596	0	7.592366129	7.606884531	13.27592531	1	1	0	1	0	1
13.00583181	2	2	7.048386409	8.800113947	1	0	0	3	6.758094504	5.673323267	7.570958583	7.599401333	13.00133634	0	0	1	0	0	1
12.6760794	4	2.25	7.74543561	8.921457579	2	0	0	3	7.74543561	0	7.591357047	0	12.6698727	1	0	0	0	0	1
13.55401721	4	3.5	7.912423121	8.022240917	2	0	0	3	7.783640596	5.802118375	7.604396349	0	13.55140828	0	0	1	0	0	1
13.23032231	4	2.5	7.951911382	8.412054873	2	0	0	3	7.951911382	0	7.607381426	7.556427969	13.22688374	0	1	0	0	1	0
12.26434627	2	1.5	6.928537818	7.330405212	2	0	0	3	6.928537818	0	7.60339934	7.602900462	12.25485329	0	0	1	0	0	1
12.83734708	3	2	7.201170883	7.233455419	3	0	0	3	7.201170883	0	7.605392365	0	12.83199236	0	0	1	0	0	1
13.59236826	4	3.25	8.172164452	11.97936651	2	0	0	3	8.172164452	0	7.604894481	0	13.58985636	0	0	0	1	0	0
14.62149032	5	6.5	8.891649113	11.77542818	2	0	0	3	8.767329148	6.746412129	7.60638739	0	14.62059215	1	0	0	0	1	0
12.68850188	3	2.25	6.906754779	6.807934944	2	0	0	3	6.683360946	5.303304908	7.604894481	0	12.68228819	0	0	1	0	0	1
13.21749354	5	2.75	8.026496939	8.855948534	1	0	0	5	7.378383713	7.286876412	7.590852124	0	13.21388822	0	0	1	0	0	1
12.6760794	3	2.5	7.664346632	8.849370504	2	0	0	3	7.664346632	0	7.602900462	0	12.66980037	0	1	1	0	1	0
13.68198031	4	2	7.832410927	8.699681401	1	0	0	3	7.244941546	7.021976423	7.56112159	7.604894481	13.67968396	0	0	1	0	0	1
12.48748888	4	1	7.570958583	9.162619636	1	0	0	3	6.985641818	6.758094504	7.582229194	7.602900462	12.47990171	1	1	0	0	1	0
12.88651699	3	2.5	7.208600338	7.13169851	3	0	0	3	7.147559271	4.394449155	7.604396349	0	12.88142493	0	0	1	0	0	1
13.64413013	4	2.5	7.678326357	8.575273402	2.5	0	0	4	7.678326357	0	7.551186867	0	13.64187001	0	0	1	0	0	1
12.81584093	3	2.5	7.22329568	7.208600338	2	0	0	3	6.918695219	5.888877958	7.604894481	0	12.81037222	0	0	1	0	0	1
14.01845222	4	4.5	8.598035579	11.53205139	1	0	0	3	8.266421473	7.333676396	7.60190196	0	14.01681741	0	0	0	0	0	1
13.69334405	4	2.5	7.948385285	8.517393171	2	0	0	3	7.948385285	0	7.598900457	0	13.69108727	0	0	1	0	0	1
13.02419251	3	2.5	7.60638739	7.735433352	2	0	0	3	7.237778192	6.431331082	7.608374474	0	13.01973911	1	0	0	0	1	0
13.73970992	4	2.75	8.101980732	9.400216653	2	0	0	3	8.101980732	0	7.577633833	0	13.73760091	1	0	0	1	0	0
13.10216271	2	2.5	7.115582126	7.238496841	2	0	0	3	6.769641977	5.888877958	7.60339934	7.602900462	13.09806659	0	0	1	0	0	1
12.73964069	3	1.5	7.450660796	8.870663004	1.5	0	0	4	7.450660796	0	7.577121931	0	12.73389992	1	0	1	0	0	1
12.36734505	1	1	6.698268054	7.804659297	1	0	0	5	6.698268054	0	7.571473649	0	12.35905121	0	0	1	0	0	1
13.99783295	3	1.75	7.353081921	8.997023381	1.5	1	4	4	7.353081921	0	7.564757013	0	13.99622499	0	0	0	1	1	0
13.23569385	3	2	7.848153086	12.28662907	1	0	0	3	7.848153086	0	7.594381243	0	13.23214112	0	1	0	0	0	0
13.71015115	4	3.25	8.455530531	10.55615122	2	0	0	3	8.137688185	7.155396302	7.590346946	0	13.70795096	0	0	1	0	0	0
12.44902275	2	1	7.107425474	7.824445931	1	0	0	3	6.647688374	6.11146734	7.555381944	7.604396349	12.441125	0	0	1	0	0	1
14.26976647	5	2.75	8.202756382	9.911009194	1	0	0	4	7.766840537	7.163172391	7.588829878	0	14.26851171	0	0	1	0	0	0
13.68386424	3	3.25	7.68294317	9.434203664	1.5	0	0	5	7.409136444	6.255750042	7.564757013	7.586296307	13.68161453	0	0	0	1	1	0
13.19932627	4	2.25	7.840312983	12.3382187	1	0	0	3	7.280008253	6.994849986	7.596392304	7.605890001	13.19559897	0	0	1	1	0	0
12.76569129	2	1	6.814542897	8.412054873	1.5	0	0	4	6.814542897	0	7.553286606	7.596392304	12.75998937	0	0	1	0	0	1
13.52782982	4	2.5	8.000014094	8.503297086	2	0	0	3	7.969357742	4.510859507	7.601402335	0	13.52515959	0	0	1	0	0	0
13.27422744	4	1.75	7.659642955	8.444837529	1	0	1	3	7.082548569	6.836259277	7.576609767	7.598399329	13.27079545	0	0	1	0	0	1
14.08934798	4	3.5	8.149312844	8.293549515	2	0	0	3	7.848153086	6.803505258	7.60339934	7.602900462	14.08782363	0	0	1	0	0	1
12.827995	5	3	7.816416984	9.219399216	1	0	0	3	7.170888479	7.074116816	7.60339934	7.602900462	12.82260333	0	0	1	0	0	1
12.92391488	3	2.25	7.696667082	9.736369829	2	0	0	3	7.696667082	0	7.594884387	7.601402335	12.9190249	0	1	1	0	1	0
12.79386209	4	2	7.456454555	8.612685173	1	0	0	5	6.918695219	6.580639137	7.572502985	0	12.78845026	0	0	1	0	0	1
13.83040016	3	2.5	7.979681302	10.44952587	1	0	4	4	7.496097345	7.021976423	7.578145472	7.592870288	13.82844455	0	0	1	0	0	1
12.32386013	3	1	6.898714534	8.988820502	1	0	0	4	6.898714534	0	7.584264818	0	12.31508399	1	0	0	0	0	1
13.38010312	4	2.5	8.019941688	8.837536046	2	0	0	3	8.019941688	0	7.60090246	0	13.3770087	0	1	0	0	0	1
13.76421832	5	3	8.418697945	12.46360603	1.5	0	0	4	8.07121854	7.193685818	7.602900462	0	13.76210767	1	1	0	1	0	1
12.12811651	3	1.5	7.22329568	9.044403844	1	0	0	4	7.22329568	0	7.58171964	7.60190196	12.11724143	0	1	0	0	0	0
12.7218888	3	2.5	7.570958583	8.502688505	2	0	0	3	7.570958583	0	7.60339934	7.602900462	12.71589176	1	0	0	0	0	1
12.25486757	3	2.5	6.947937069	7.880048201	2	0	0	3	6.580639137	5.771441123	7.60339934	7.602900462	12.24528374	0	0	1	0	0	1
13.16542478	4	2.25	7.496097345	9.062304293	1	0	0	4	7.215975003	6.089044875	7.591357047	0	13.16162447	0	0	1	0	1	0
13.55414709	3	1.75	7.450660796	8.517393171	1	0	0	3	7.450660796	0	7.578145472	7.608374474	13.55152808	0	0	1	0	0	1
13.12226537	3	1	6.88857246	8.761080104	1	0	0	3	6.634633358	5.398162702	7.571473649	7.598399329	13.11826901	0	0	1	0	0	1
13.52916226	4	2.5	8.042699497	8.723068501	2	0	0	3	8.042699497	0	7.60339934	7.602900462	13.52649159	0	0	0	0	0	1
12.70685096	5	3	7.650168701	8.951051374	1	0	0	3	7.13169851	6.746412129	7.607878073	7.562161631	12.70100666	1	1	1	0	0	0
13.04979484	3	1.5	7.611347717	9.33776566	1	0	0	4	7.082548569	6.722629795	7.579167967	0	13.04557952	0	0	1	0	1	0
13.6529928	4	1.75	7.762596049	9.38555339	1	0	0	4	7.762596049	0	7.58171964	7.60190196	13.65063591	0	0	0	1	1	0
13.76158327	4	2.25	8.098946749	9.419790596	1.5	0	0	4	8.098946749	0	7.585281079	0	13.75950407	0	0	0	1	1	0
12.61818561	5	2.25	7.687538766	8.963672276	2	0	0	3	7.687538766	0	7.594381243	0	12.61158775	0	1	1	0	1	0
13.12236538	2	2.25	7.163172391	7.196686571	3	0	0	3	7.163172391	0	7.604894481	0	13.11834331	0	0	1	0	0	1
12.21106516	3	1	7.286876412	9.185125123	1	0	0	4	7.286876412	0	7.585788822	0	12.20122089	1	1	0	0	1	0
12.48748888	2	1	7.163172391	7.947678571	2	0	0	3	7.163172391	0	7.605392365	0	12.47988269	0	0	0	0	0	1
13.67659441	4	2.5	7.762596049	8.055475142	1.5	0	0	4	7.433075349	6.49375384	7.555381944	0	13.67439735	0	0	1	0	0	1
12.73375834	3	1	6.985641818	8.99974279	1	0	0	4	6.985641818	0	7.578656851	7.605890001	12.72781447	1	0	1	0	0	1
13.44444833	4	2.5	7.890208213	9.507774736	2	0	0	4	7.890208213	0	7.595889918	0	13.44156156	1	0	0	0	1	0
13.57725464	4	3.25	8.210939733	8.658692754	2	0	0	3	7.951911382	6.73459166	7.602900462	0	13.57470953	1	0	0	0	1	0
12.66120372	3	1.75	7.273092596	8.992308733	1	0	0	3	6.867974409	6.17586727	7.576609767	7.598399329	12.65485902	0	0	1	0	0	1
13.13231569	4	1.75	7.570958583	8.476579509	1	0	0	5	6.938284484	6.814542897	7.561641746	7.579167967	13.12843491	0	0	1	0	0	1
12.81584093	3	1	7.155396302	9.200189021	1	0	0	3	7.155396302	0	7.585281079	7.599901959	12.81039954	1	1	0	1	0	1
13.76158327	3	2.75	8.000014094	10.20894815	1.5	1	2	5	7.687538766	6.685860947	7.559038255	0	13.75955801	1	1	1	0	0	0
11.9576177	3	1	6.878326468	9.057305736	1	0	0	3	6.878326468	0	7.580699752	7.595889918	11.9447858	1	1	1	1	0	0
13.32121588	4	3	7.654917048	8.517393171	1.5	0	2	4	7.403061091	6.154858094	7.565793282	0	13.31804693	0	0	1	0	0	1
12.94801237	2	2.5	7.300472814	7.222566019	3	0	0	3	7.300472814	0	7.605890001	0	12.94321757	0	0	0	0	0	1
12.16525586	2	1	6.552507887	9.263027694	1	0	0	3	6.552507887	0	7.577633833	0	12.15503195	1	1	0	1	1	0
13.72120098	3	2	7.901377354	8.719480761	1	0	0	4	7.208600338	7.208600338	7.582229194	0	13.71904261	0	0	1	0	0	1
14.07787559	4	3.25	7.754052639	9.178643285	2	0	3	3	7.754052639	0	7.559559496	0	14.07639912	0	0	1	0	0	1
14.11294566	5	1.75	8.125926803	9.904586948	1	0	0	4	7.433075349	7.433075349	7.582738489	0	14.11148664	1	0	0	1	0	0
13.64115836	4	2.75	7.863651265	7.919719761	1.5	0	0	3	7.390798522	6.88857246	7.568895663	0	13.63885094	0	0	1	0	0	1
12.61154109	2	1.75	7.215975003	8.99974279	1	0	0	3	6.758094504	6.216606101	7.588829878	0	12.60493601	0	0	1	0	0	1
13.13231569	4	2.5	7.930565854	8.759354749	1	0	0	3	7.372118028	7.082548569	7.590346946	0	13.12839117	0	0	1	0	1	0
11.60824474	3	1	7.13169851	10.88076049	1	0	0	5	7.13169851	0	7.573531263	0	11.59040489	0	1	1	0	1	0
13.52248222	3	2.5	7.871311203	9.099520537	2	0	0	3	7.871311203	0	7.59739632	0	13.51980841	0	0	1	0	0	0
12.25961815	3	1.5	7.208600338	8.938662874	1	0	0	5	7.208600338	0	7.571473649	0	12.25037657	1	1	1	0	0	0
13.42246945	4	3	7.783640596	8.114025442	1	0	0	4	7.090909822	7.090909822	7.583247524	0	13.41955558	0	0	1	0	0	1
13.50653811	4	2.5	7.923348212	8.517393171	1.5	0	0	5	7.427144133	6.985641818	7.564757013	7.586296307	13.50385132	0	0	1	0	0	1
14.01845222	4	2.25	8.02975852	9.682154861	1	0	3	3	7.534228326	7.090909822	7.589335823	0	14.01683786	0	0	0	1	1	0
13.32937917	2	1.75	7.621195163	10.26095218	1.5	1	3	4	7.621195163	0	7.560080465	7.596392304	13.32613816	0	1	0	1	0	1
13.35347669	4	2	7.479299638	8.699681401	2	0	0	5	7.479299638	0	7.555905094	7.591861715	13.35032729	0	0	1	0	0	1
14.04979264	4	3.75	8.157943507	9.123801611	2	0	0	3	8.157943507	0	7.607381426	7.556427969	14.04827884	0	0	1	0	0	0
12.61652861	2	1.5	6.722629795	7.195937226	2	0	0	3	6.722629795	0	7.603897969	0	12.60985634	0	0	1	0	0	1
12.81855463	2	2.5	6.88857246	6.797940413	2	0	0	3	6.508769137	5.739792912	7.605890001	0	12.81309533	0	0	1	0	0	1
13.36138185	3	2.5	7.359467638	7.268223021	3	0	0	3	7.359467638	0	7.60638739	0	13.35821148	0	0	1	0	0	1
13.84883798	4	3.25	8.092851028	8.554103545	2	0	0	3	8.042699497	5.081404365	7.608374474	0	13.84688809	0	0	0	0	0	1
12.85579288	4	2.5	7.678326357	8.736168066	2	0	0	3	7.678326357	0	7.60638739	0	12.85053103	0	1	1	0	1	0
13.86430167	4	3.75	8.095903533	9.305741457	2	0	0	3	7.749753406	6.867974409	7.605392365	0	13.86238746	0	0	1	0	1	0
13.0280549	4	2.5	8.119993828	8.947155771	2	0	0	3	8.119993828	0	7.60190196	0	13.0236474	1	0	0	0	0	1
13.61693888	5	2.75	8.055475142	8.870663004	2	0	0	3	8.055475142	0	7.607878073	7.562161631	13.61459072	0	0	0	0	0	1
13.34550853	3	3.5	7.501634458	7.52131798	2	0	0	4	7.273092596	5.916202063	7.605890001	0	13.34228896	0	0	1	0	0	1
13.38626646	4	2.5	7.916078096	8.873608102	2	0	0	3	7.916078096	0	7.597897951	0	13.38320032	0	1	0	0	0	1
13.08154347	5	4.75	8.250881145	10.46313191	1	0	0	3	7.664346632	7.438971592	7.589335823	0	13.07741831	1	1	0	1	0	1
13.53711985	3	3.25	8.068089626	8.572438666	2	0	0	3	8.068089626	0	7.604894481	0	13.53446508	1	0	0	0	1	0
13.03898394	3	2.25	7.762596049	9.254452947	1	0	0	3	7.237778192	6.867974409	7.589841512	7.60339934	13.03461791	0	1	0	0	1	0
12.49629898	4	2.25	7.828436359	9.007734472	1	0	0	4	7.384610383	6.803505258	7.587310506	0	12.48889543	1	1	1	1	0	0
13.18063417	2	2	7.427144133	8.507344855	1	0	0	3	7.427144133	0	7.604396349	0	13.17684209	0	0	0	0	0	1
13.01589336	3	2	7.479299638	8.796490207	1	0	0	4	6.867974409	6.698268054	7.578145472	7.590852124	13.01148098	1	0	1	0	0	1
12.57418543	3	1	6.994849986	8.89781901	1	0	0	5	6.994849986	0	7.591861715	0	12.56730718	1	0	0	0	0	1
12.82933638	5	2.5	8.007034012	8.650149419	2	0	0	3	8.007034012	0	7.604396349	0	12.82394386	1	1	0	0	1	0
13.17115545	5	3	7.804251384	8.432070938	2	0	0	3	7.804251384	0	7.598399329	0	13.16735013	0	0	1	0	0	1
13.56319692	3	3.25	8.191740021	10.99671872	2	0	0	3	7.80016307	7.065613364	7.602900462	0	13.56061573	1	0	0	0	1	0
13.21767538	4	2	7.719129841	8.922791624	1	0	0	5	7.090909822	6.957497371	7.579167967	0	13.21411268	0	0	1	0	0	0
13.16733866	3	1.5	7.123672785	8.953640037	1	0	0	4	7.123672785	0	7.579678823	7.60190196	13.16350532	0	0	1	0	0	0
13.35029704	4	2	7.723562472	8.699681401	1	0	0	3	7.26612878	6.722629795	7.580189418	7.60339934	13.34710086	0	0	1	0	0	1
13.27250776	4	1.75	7.645397699	9.007612005	1	0	0	4	6.97634807	6.928537818	7.582738489	0	13.26912338	0	0	0	0	0	1
12.40901757	5	1.75	7.611347717	8.974997713	1	0	0	3	7.107425474	6.685860947	7.582229194	7.602900462	12.40080849	0	0	1	0	0	1
12.93603621	3	1.75	7.581209826	8.517393171	1	0	0	5	6.88857246	6.88857246	7.555905094	7.593374193	12.93124403	0	0	1	0	0	1
14.45472992	5	2.25	8.045908742	9.721545924	2	0	0	4	8.045908742	0	7.585788822	0	14.45369033	0	0	1	1	0	1
12.32386013	3	1.5	7.13169851	8.922791624	1	0	0	3	7.13169851	0	7.584773078	7.606884531	12.31488221	1	1	0	0	1	0
12.56724098	3	2.25	7.307202315	9.169622539	1	0	0	4	7.065613364	5.771441123	7.594884387	0	12.56029358	0	0	1	1	0	0
13.59136776	6	3	7.969357742	7.771067086	2.5	0	0	3	7.736743682	6.398594935	7.553286606	7.608374474	13.58884456	0	0	1	0	0	1
12.38819001	3	1	7.550135342	10.43084576	1.5	0	0	4	7.550135342	0	7.571988449	7.592366129	12.37989569	0	1	0	0	0	0
13.28957299	3	1.75	7.427144133	7.783640596	1	0	0	5	6.769641977	6.698268054	7.561641746	7.579167967	13.28625786	0	0	1	0	0	1
13.45883704	3	2.5	7.616283562	9.03586793	2	0	0	4	7.616283562	0	7.588829878	0	13.45601163	0	0	1	0	0	0
13.07107219	4	2.5	8.227108234	9.071193241	1	0	0	3	7.723562472	7.300472814	7.60339934	7.602900462	13.06684644	1	0	0	0	0	1
13.26212706	3	1.75	7.365812837	9.371693622	1	0	0	4	7.074116816	5.993961427	7.576609767	7.60090246	13.25864449	0	0	1	0	0	1
13.55544495	3	2.25	7.484930283	8.719480761	1.5	0	0	4	7.237778192	5.96870756	7.564238475	0	13.55294247	0	0	1	0	0	1
11.95118685	2	1	6.814542897	8.737613037	1	0	0	3	6.814542897	0	7.572502985	7.602401336	11.93818666	0	0	1	0	0	1
13.21767538	7	4	8.143517406	8.99974279	2	0	0	3	8.143517406	0	7.586296307	7.608374474	13.21400684	0	0	1	0	0	1
13.37700715	3	2.5	7.46221494	9.528866828	2	0	0	4	7.46221494	0	7.588829878	0	13.37394044	0	0	1	0	0	0
13.04764199	5	2.5	8.131824785	9.101752432	1	0	0	4	7.438971592	7.438971592	7.580699752	0	13.04341108	1	0	1	0	0	1
13.86430167	4	3.25	8.389587067	9.718723014	2	0	0	3	8.389587067	0	7.602900462	0	13.86239224	0	1	0	0	0	1
12.76569129	3	2.5	7.60638739	9.567944884	2	0	0	3	7.60638739	0	7.589841512	7.60339934	12.75994914	0	1	0	1	0	1
13.28957299	4	2.25	7.905072849	10.55009329	2	0	0	4	7.905072849	0	7.589841512	0	13.28622221	1	1	0	1	0	1
14.75356317	4	2.5	8.575650761	10.1739726	2	1	2	2	8.427487278	6.59441346	7.562161631	0	14.75281025	0	0	1	0	0	1
13.48283251	3	1.5	7.178545484	8.263848131	1	0	0	3	6.994849986	5.398162702	7.579167967	7.60190196	13.48003782	0	0	1	0	0	1
12.32386013	4	1.5	7.576097341	9.43827244	1.5	0	0	3	7.576097341	0	7.570443252	7.585788822	12.31507054	1	1	0	0	0	1
12.32386013	3	1	6.947937069	8.785080637	1	0	0	3	6.947937069	0	7.574558484	7.607381426	12.31487772	0	0	1	0	0	1
12.75130259	3	1.75	6.994849986	8.881975184	1	0	0	3	6.994849986	0	7.585281079	7.599901959	12.74549739	0	0	1	0	1	0
12.34583894	2	0.75	6.478509642	8.586905804	1	0	0	4	6.478509642	0	7.566311015	0	12.33740788	0	0	1	0	0	1
12.86100121	3	2	7.300472814	8.794976432	1	0	2	3	6.608000625	6.608000625	7.572502985	7.602401336	12.85578766	0	0	1	0	0	1
11.40757606	2	1	6.673297968	7.878912912	1	0	0	3	6.673297968	0	7.58781722	7.607878073	11.38495572	0	0	1	0	1	0
13.66468883	4	2.5	8.177796683	9.316500568	1	0	2	3	7.736743682	7.147559271	7.594381243	0	13.66237686	0	0	1	0	0	0
13.42246945	4	2.5	8.006700845	8.62137301	2	0	0	3	8.006700845	0	7.604396349	0	13.41949318	0	1	0	1	1	0
13.79019378	4	2.5	8.157943507	8.921991411	2	0	3	3	8.157943507	0	7.601402335	0	13.78814039	0	0	1	0	0	0
13.56705048	3	1.75	7.758333467	9.258749511	1	0	0	4	7.758333467	0	7.584773078	0	13.5645255	0	0	0	1	1	0
12.82126099	3	1.75	7.409136444	9.018574356	1	0	0	5	6.966967139	6.381816017	7.576609767	0	12.81597408	1	0	1	0	0	1
13.40754382	3	2	7.570958583	8.669227347	1.5	0	0	5	7.048386409	6.673297968	7.573017256	0	13.40461624	0	0	1	0	0	1
13.42246945	5	3	8.134760782	9.169622539	1	0	0	4	7.534228326	7.340186835	7.585281079	0	13.41954964	0	0	0	0	0	1
13.33747637	3	1	7.444833274	8.306719043	1.5	0	0	3	7.444833274	0	7.554858521	7.60339934	13.33423888	0	0	1	0	0	1
13.9153568	4	1.5	7.916078096	8.294299609	2	0	0	5	7.565793282	6.698268054	7.552762084	0	13.91363133	0	0	1	0	0	1
13.01700508	3	2.75	7.13169851	6.794586581	2	0	0	3	6.947937069	5.351858133	7.60638739	0	13.01252842	0	0	1	0	0	1
13.01700508	3	2.25	7.804251384	10.64972516	1	0	0	4	7.804251384	0	7.590346946	7.601402335	13.01255074	0	1	0	1	0	0
13.18063417	3	1.75	7.433075349	9.01079127	1	0	0	4	7.433075349	0	7.580189418	7.587310506	13.17690649	0	0	1	0	0	0
13.36138185	4	1.75	7.576097341	9.497097016	1	0	0	4	7.22329568	6.364750757	7.585788822	0	13.35827625	0	0	1	0	0	0
13.27078511	5	2	7.736743682	8.871505346	1	0	0	3	7.082548569	7.003974137	7.583247524	7.601402335	13.26733088	0	0	1	0	0	0
14.25376613	5	3.25	8.122964715	9.767610554	1	0	2	5	7.601402335	7.22329568	7.592366129	0	14.25248661	0	0	0	1	1	0
12.56024797	3	1	6.994849986	9.064273596	1	0	0	4	6.994849986	0	7.58781722	0	12.55330111	1	1	1	0	0	0
12.83468397	3	1	7.082548569	9.157677719	1	0	0	4	7.082548569	0	7.577633833	7.592870288	12.82938195	1	1	0	1	1	0
14.15198351	5	4.25	8.169336396	8.977777599	2	0	0	3	8.169336396	0	7.60190196	0	14.1505532	0	0	0	1	1	0
13.23569385	3	1	7.273092596	8.517393171	2	0	0	3	7.273092596	0	7.555381944	7.604396349	13.23210528	0	0	1	0	0	1
12.91164482	4	1.75	7.687538766	9.512664721	1	0	0	3	6.994849986	6.994849986	7.579167967	7.60190196	12.90669184	1	0	1	0	1	0
12.93120529	4	1	7.252053952	8.699681401	1	0	0	3	6.698268054	6.398594935	7.563200592	7.602401336	12.92634606	0	0	1	0	0	1
12.56932938	3	2.5	7.576097341	9.018210874	2	0	0	3	7.576097341	0	7.596392304	7.605890001	12.5623195	0	1	0	0	0	0
14.33430495	5	3.25	8.488999457	10.07424247	2	0	2	4	8.248267447	6.947937069	7.595889918	0	14.33312032	0	0	0	1	1	0
12.32386013	3	1	7.41517511	8.883362917	1	0	0	3	7.003974137	6.329720906	7.582738489	7.605392365	12.31489566	0	1	0	0	0	0
12.67294952	3	1	7.237778192	9.459073694	1	0	0	4	7.237778192	0	7.585281079	0	12.66676115	1	1	0	1	0	1
12.68386152	3	2	7.208600338	9.561067664	1	0	0	3	7.208600338	0	7.595889918	0	12.677675	0	0	1	1	0	0
13.25339339	3	2	7.333676396	8.594524534	1	0	0	4	7.333676396	0	7.569411792	0	13.24998937	0	0	1	0	0	1
13.04979484	3	1.5	7.147559271	8.539541595	1	0	0	3	7.147559271	0	7.576097341	7.603897969	13.04547369	0	0	1	0	0	1
12.98310361	4	2.25	7.669028289	8.757154528	2	0	0	3	7.669028289	0	7.602401336	0	12.9784907	1	1	1	0	0	1
13.12635739	4	2.5	7.621195163	8.633552993	2	0	0	3	7.621195163	0	7.607381426	7.556427969	13.12254136	0	1	0	0	1	0
13.17115545	3	3.5	7.964503364	8.534443545	2	0	0	3	7.766840537	6.248042875	7.604894481	0	13.16732527	1	1	0	1	0	1
13.17115545	3	2.5	7.365812837	7.057897937	2	0	0	3	6.918695219	6.34738921	7.605392365	0	13.16732336	0	0	1	0	0	1
13.39999663	4	3.5	8.131824785	8.555836815	2	0	0	3	8.131824785	0	7.607381426	7.556427969	13.39709546	1	1	1	0	0	1
13.67624964	4	2.5	8.166500319	8.820847033	2.5	0	0	3	7.882692206	6.769641977	7.604396349	0	13.67394123	0	0	1	0	0	1
13.38472918	4	2.5	7.701200181	8.489205155	2	0	0	3	7.701200181	0	7.607878073	7.562161631	13.38176634	0	0	1	0	0	1
13.13231569	4	2.5	7.934155234	8.631057448	2	0	0	3	7.934155234	0	7.605890001	0	13.12832954	1	0	0	0	0	1
12.70685096	3	2.5	7.280008253	8.518991573	1	0	0	3	6.73459166	6.415096959	7.604894481	0	12.70075059	0	0	1	0	0	1
12.86100121	4	1.75	7.390798522	8.513385953	1	0	0	4	6.758094504	6.634633358	7.574558484	7.595387279	12.85582421	0	0	1	0	0	1
12.63134365	3	1.5	7.107425474	6.991176887	3	0	0	3	7.107425474	0	7.604894481	0	12.62476324	0	0	1	0	0	1
13.21037609	3	1.75	7.601402335	8.517393171	1	0	0	4	7.01301579	6.792344427	7.56112159	0	13.20685157	0	0	1	0	0	1
13.7375501	4	2.5	7.69211334	8.902591637	2.5	0	0	5	7.69211334	0	7.580189418	0	13.7354311	0	0	0	1	1	0
13.20302313	4	1.75	7.550135342	9.018089684	1	0	0	4	6.857514063	6.857514063	7.578656851	7.605890001	13.1993096	0	0	1	0	0	0
13.59236826	3	1	7.438971592	8.389587067	1.5	0	0	4	7.438971592	0	7.553286606	7.596392304	13.58987766	0	0	1	0	0	1
13.33747637	5	2.5	7.840312983	8.251403065	2	0	0	5	7.473637108	6.66057515	7.565275282	0	13.33436023	0	0	1	0	0	1
12.07254697	2	1	7.065613364	9.096723645	1	0	2	3	7.065613364	0	7.555905094	7.590852124	12.06117403	1	1	0	1	0	0
13.51440682	5	5	8.661293535	10.36331458	1	0	2	3	8.409830673	7.158513997	7.593374193	0	13.51172214	1	1	1	1	0	0
12.75130259	3	2.25	7.659642955	9.616072111	2	0	0	3	7.659642955	0	7.593374193	0	12.74553529	1	0	0	0	0	1
13.14216797	3	1.75	7.68294317	10.18342723	1	0	0	3	7.280008253	6.580639137	7.594381243	0	13.13826625	0	1	0	0	0	1
