satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical,salary
1.1952524083490716,-0.8535804749480623,0.1597876442246541,-1.1223213208088743,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6723710448321544,1.424943962648763,0.1597876442246541,-1.803118746150903,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,2
-0.37339168220168006,-0.5030382537793197,0.1597876442246541,0.6197191499192584,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5170255551287128,-0.09407232908245389,0.9711129237526113,-0.12114863648236121,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9941441916117956,-1.2041226961168043,0.1597876442246541,0.19922662250212295,-1.0261255978372466,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5114844714423336,-0.2109197361387008,0.1597876442246541,-0.14117209016889148,-1.0261255978372466,0,0,0,0,0,0,1,0,0,0,0,0,2
-1.8615924860575213,0.7238595203112784,0.1597876442246541,1.4807276584400595,1.0285457053793157,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.17228346546440448,-1.0288515855324332,-0.6515376353033031,-1.2224385892415255,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
0.22993296801014756,-0.678309364363691,-0.6515376353033031,-0.8820398765705111,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7528143315270648,1.2496728520643925,0.1597876442246541,1.140328945769045,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,2
0.8734792615694299,0.6070121132550308,0.9711129237526113,1.440680751066999,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31037625470505753,-1.0872752890605568,-0.6515376353033031,-1.3225558576741767,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.10926803796778195,0.6654358167831546,-0.6515376353033031,-0.261312812288073,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,0
1.356138981738892,-1.1456989925886807,0.9711129237526113,0.4194846130539558,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4365822684338023,-1.1456989925886807,0.1597876442246541,0.5996956962327281,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9539225482643404,0.840706927367526,-0.6515376353033031,1.0802585847094544,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43104118474742315,-1.2041226961168043,-0.6515376353033031,1.060235131022924,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1952524083490716,0.7822832238394022,-0.6515376353033031,0.8600005941576215,-0.3412351634317259,1,0,0,0,0,0,0,0,0,1,0,0,1
0.79303597487452,0.6654358167831546,-0.6515376353033031,-1.3826262187337677,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.9420357727524318,-0.26934343966682456,0.9711129237526113,0.659766057292319,1.7134361397848363,0,0,0,0,0,0,0,0,0,1,0,0,1
1.356138981738892,0.5485884097269077,0.1597876442246541,1.4206572973804688,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
0.8332576182219747,-1.0288515855324332,0.1597876442246541,-0.20124245122848225,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
0.06904639462032673,1.2496728520643925,0.1597876442246541,0.73985987203844,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.25272675215931445,-0.15249603261057768,-0.6515376353033031,0.4795549741135466,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,1
0.8734792615694299,1.3665202591206393,-0.6515376353033031,0.19922662250212295,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.29294839550676965,1.5417913697050107,-0.6515376353033031,0.3193673446213045,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
1.1148091216541611,1.1328254450081447,0.9711129237526113,-0.9020633302570413,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
0.7125926881796095,-0.9704278820043093,-0.6515376353033031,-1.0822744134358138,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.21250510881185924,0.08119878150191745,0.1597876442246541,-1.342579311360707,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,1
1.1148091216541611,-0.09407232908245389,0.1597876442246541,0.6797895109788492,-1.0261255978372466,1,0,0,0,1,0,0,0,0,0,0,0,2
1.557247198476168,-0.3277671431949484,0.1597876442246541,0.73985987203844,0.34365527097379484,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7353864723287767,0.02277507797379367,-0.6515376353033031,1.140328945769045,0.34365527097379484,0,0,0,0,0,1,0,0,0,0,0,0,1
0.39081954139996794,-0.9704278820043093,0.9711129237526113,0.45953152042701634,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0,1
1.4768039117812577,-0.7367330678918148,0.1597876442246541,-1.042227506062753,-1.0261255978372466,0,0,0,0,0,1,0,0,0,0,0,0,1
0.79303597487452,-0.09407232908245389,0.1597876442246541,0.359414251994365,-1.0261255978372466,1,0,0,0,0,1,0,0,0,0,0,0,1
0.39081954139996794,-1.0872752890605568,-0.6515376353033031,-0.30135971966113356,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5170255551287128,-0.678309364363691,0.1597876442246541,1.1603523994555753,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0973812624558732,-0.5614619573074435,-0.6515376353033031,-1.6429311166586609,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.13206182211694928,1.1328254450081447,-0.6515376353033031,0.43950806674048604,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6321494014846991,-1.320970103173052,0.1597876442246541,-0.34140662703419405,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,0
0.10926803796778195,-1.2625463996449282,-0.6515376353033031,0.73985987203844,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.9420357727524318,1.6586387767612583,0.1597876442246541,-0.8820398765705111,1.0285457053793157,1,0,0,0,0,0,0,0,0,0,0,1,0
1.4768039117812577,-0.678309364363691,-1.4628629148312604,0.9601178625902728,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43104118474742315,0.7238595203112784,0.1597876442246541,-0.12114863648236121,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.25272675215931445,0.4317410026706601,-0.6515376353033031,-0.7819226081378597,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028824751272871534,1.1328254450081447,0.1597876442246541,0.5996956962327281,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5114844714423336,1.1328254450081447,-1.4628629148312604,1.2604696678882268,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31037625470505753,1.424943962648763,-0.6515376353033031,0.17920316881559267,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.051618535422038876,-0.5030382537793197,0.1597876442246541,-0.181218997541952,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.29294839550676965,-1.6715123243417944,-0.6515376353033031,-0.181218997541952,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.21250510881185924,0.198046188558165,0.1597876442246541,0.9601178625902728,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.13206182211694928,0.840706927367526,0.9711129237526113,0.09910935406947163,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.6202626259727906,-0.3277671431949484,0.1597876442246541,-0.721852247078269,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.37339168220168006,0.7822832238394022,0.9711129237526113,-0.36143008072072436,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4768039117812577,-0.09407232908245389,0.1597876442246541,1.0402116773363939,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9539225482643404,1.4833676661768869,-0.6515376353033031,1.1002820383959846,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.028824751272871534,0.9575543344237735,-1.4628629148312604,1.2404462142016965,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,1,0,1
0.06904639462032673,-0.6198856608355673,-0.6515376353033031,0.659766057292319,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,1,1
0.9137009049168852,1.4833676661768869,1.7824382032805686,0.43950806674048604,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,1
0.39081954139996794,-0.15249603261057768,-1.4628629148312604,-0.5816880712725572,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,1
-1.016937975760963,-0.9704278820043093,1.7824382032805686,0.49957842780007683,1.7134361397848363,0,0,0,0,0,0,1,0,0,0,0,0,1
0.7125926881796095,-0.9120041784761855,1.7824382032805686,0.07908590038294137,0.34365527097379484,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.09184017876949409,-0.9704278820043093,0.1597876442246541,0.6797895109788492,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4538349688965905,-1.0872752890605568,0.1597876442246541,1.2404462142016965,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0,1
1.074587478306706,-0.3277671431949484,0.1597876442246541,1.4006338436939385,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,0,1
0.14948968131523716,-0.15249603261057768,1.7824382032805686,-1.402649672420298,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39081954139996794,-0.9120041784761855,0.1597876442246541,0.73985987203844,0.34365527097379484,0,0,0,0,0,0,0,0,1,0,0,0,1
1.1148091216541611,-1.0288515855324332,-0.6515376353033031,0.2592969835617137,-1.0261255978372466,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8734792615694299,0.7238595203112784,-0.6515376353033031,1.3205400289478175,-0.3412351634317259,0,0,0,0,0,0,0,0,1,0,0,0,2
0.47126282809487835,-1.0872752890605568,-0.6515376353033031,-0.34140662703419405,-1.0261255978372466,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39081954139996794,-0.26934343966682456,-0.6515376353033031,1.2604696678882268,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.33317003885422486,-0.3277671431949484,-0.6515376353033031,-1.8431656535239636,-1.0261255978372466,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5114844714423336,-0.09407232908245389,-0.6515376353033031,1.0402116773363939,0.34365527097379484,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.051618535422038876,-1.1456989925886807,0.1597876442246541,0.1191328077560019,-1.0261255978372466,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.5744998989389561,-0.678309364363691,0.1597876442246541,1.2404462142016965,1.0285457053793157,0,0,0,1,0,0,0,0,0,0,0,0,0
1.074587478306706,0.9575543344237735,-0.6515376353033031,0.2592969835617137,-1.0261255978372466,1,0,0,1,0,0,0,0,0,0,0,0,0
0.028824751272871534,-0.26934343966682456,-1.4628629148312604,-0.9621336913166321,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.499597695930425,-1.3793938067011757,0.9711129237526113,-1.56283730191254,1.0285457053793157,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.8615924860575213,-2.0804782490386606,0.9711129237526113,-0.8419929691974506,-1.0261255978372466,0,0,0,0,1,0,0,0,0,0,0,0,0
1.2354740516965268,0.6070121132550308,-0.6515376353033031,-0.3213831733476638,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5114844714423336,-0.09407232908245389,0.1597876442246541,-0.6818053397052085,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9941441916117956,0.31489359561441255,-0.6515376353033031,1.4006338436939385,-0.3412351634317259,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3963606250863472,-0.6198856608355673,-0.6515376353033031,-1.2224385892415255,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.29294839550676965,-0.678309364363691,0.1597876442246541,-1.2024151355549952,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5170255551287128,0.8991306308956497,0.1597876442246541,-0.22126590491501252,-1.0261255978372466,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43104118474742315,0.08119878150191745,0.9711129237526113,-1.342579311360707,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3963606250863472,0.198046188558165,0.9711129237526113,-0.5015942565264362,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,0
0.47126282809487835,0.08119878150191745,0.1597876442246541,-0.14117209016889148,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.22993296801014756,-1.6130886208136705,0.9711129237526113,0.2192500761886532,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.13206182211694928,0.02277507797379367,0.9711129237526113,0.659766057292319,-0.3412351634317259,1,0,0,0,0,0,0,0,0,1,0,0,0
1.1550307650016165,1.6002150732331344,0.1597876442246541,-0.22126590491501252,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5170255551287128,-2.0220545455105365,0.9711129237526113,-0.9220867839435716,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1148091216541611,-0.7951567714199386,0.1597876442246541,0.6197191499192584,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43104118474742315,1.3665202591206393,0.1597876442246541,0.29934389093477426,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6321494014846991,0.4901647061987839,-0.6515376353033031,0.1191328077560019,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7528143315270648,1.3080965555925155,0.1597876442246541,-0.02103136804970992,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
1.1148091216541611,0.840706927367526,-0.6515376353033031,-0.46154734915337564,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.09184017876949409,0.5485884097269077,0.1597876442246541,-0.5616646175860269,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.499597695930425,0.8991306308956497,0.9711129237526113,1.3405634826343478,1.0285457053793157,0,0,0,0,0,0,0,0,0,1,0,0,1
1.3159173383914369,-0.7367330678918148,1.7824382032805686,0.2192500761886532,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5114844714423336,-1.2625463996449282,0.1597876442246541,0.29934389093477426,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
0.06904639462032673,-0.5614619573074435,0.9711129237526113,0.2192500761886532,1.7134361397848363,0,0,0,0,0,0,0,0,0,1,0,0,1
0.06904639462032673,-0.7367330678918148,-0.6515376353033031,-0.9220867839435716,-0.3412351634317259,1,0,0,0,0,0,0,0,0,1,0,0,1
0.6321494014846991,-0.38619084672307213,0.1597876442246541,-0.7418757007647993,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0343658349592508,0.13962248503004124,-0.6515376353033031,0.15917971512906243,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,1
0.7125926881796095,-0.6198856608355673,0.1597876442246541,-1.3025324039876465,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.29294839550676965,0.7238595203112784,0.1597876442246541,0.43950806674048604,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.09184017876949409,0.6654358167831546,0.1597876442246541,0.7598833257249702,0.34365527097379484,0,0,0,0,0,1,0,0,0,0,0,0,2
0.9941441916117956,0.8991306308956497,-0.6515376353033031,0.07908590038294137,0.34365527097379484,0,0,0,0,0,1,0,0,0,0,0,0,0
1.4768039117812577,-0.2109197361387008,-0.6515376353033031,0.03903899300988086,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0,1
1.557247198476168,0.4317410026706601,0.9711129237526113,-0.9821571450031624,0.34365527097379484,0,0,0,0,0,1,0,0,0,0,0,0,1
1.1550307650016165,0.4317410026706601,0.1597876442246541,0.6998129646653795,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,1,1
-1.0973812624558732,-0.678309364363691,0.1597876442246541,-1.7430483850913123,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,1
1.356138981738892,1.2496728520643925,-0.6515376353033031,0.15917971512906243,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7125926881796095,-1.3793938067011757,0.1597876442246541,-0.46154734915337564,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.9420357727524318,1.1328254450081447,0.1597876442246541,-0.5216177102129664,1.0285457053793157,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43104118474742315,-0.15249603261057768,-0.6515376353033031,1.3806103900074083,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06904639462032673,-1.0288515855324332,-0.6515376353033031,-1.1223213208088743,-1.0261255978372466,1,0,0,0,0,0,0,0,0,0,0,1,0
0.79303597487452,0.2564698920862888,0.9711129237526113,-1.342579311360707,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
0.39081954139996794,0.198046188558165,0.1597876442246541,1.4206572973804688,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4940566122440457,0.2564698920862888,-0.6515376353033031,0.13915626144253215,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09184017876949409,-0.38619084672307213,0.1597876442246541,0.359414251994365,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0343658349592508,-0.7367330678918148,0.9711129237526113,-0.9421102376301018,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.18971132466269236,-0.678309364363691,-0.6515376353033031,-0.4415238954668454,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6723710448321544,1.1912491485362686,0.9711129237526113,-1.2825089503011162,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.14948968131523716,-0.09407232908245389,0.1597876442246541,0.19922662250212295,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7528143315270648,1.4833676661768869,0.9711129237526113,1.4006338436939385,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.21250510881185924,0.198046188558165,0.1597876442246541,-0.181218997541952,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9539225482643404,-0.26934343966682456,0.1597876442246541,0.5396253351731374,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.9018141294049766,-1.496241213757423,-1.4628629148312604,1.3205400289478175,1.7134361397848363,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5114844714423336,-0.5614619573074435,0.1597876442246541,1.4206572973804688,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9941441916117956,1.2496728520643925,-1.4628629148312604,1.1803758531421056,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39081954139996794,1.424943962648763,0.1597876442246541,-0.8019460618243901,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8734792615694299,1.6002150732331344,0.1597876442246541,0.49957842780007683,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.37339168220168006,-1.320970103173052,0.1597876442246541,0.9601178625902728,0.34365527097379484,1,0,0,0,0,0,0,0,0,0,0,1,1
0.06904639462032673,0.4901647061987839,-0.6515376353033031,0.8399771404710913,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,1
1.2354740516965268,1.2496728520643925,0.1597876442246541,0.9200709552172123,-1.0261255978372466,0,0,0,0,0,0,1,0,0,0,0,0,1
0.18971132466269236,0.8991306308956497,-0.6515376353033031,-0.30135971966113356,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6321494014846991,-0.09407232908245389,-0.6515376353033031,-0.9220867839435716,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5114844714423336,1.4833676661768869,-1.4628629148312604,-1.3225558576741767,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79303597487452,0.2564698920862888,0.9711129237526113,-0.06107827542277044,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22993296801014756,-0.9704278820043093,-0.6515376353033031,-0.5216177102129664,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5517061147897887,1.1912491485362686,-0.6515376353033031,-0.181218997541952,-0.3412351634317259,0,0,0,0,0,0,0,0,1,0,0,0,1
0.14948968131523716,-2.0804782490386606,-1.4628629148312604,1.6208918342457714,-0.3412351634317259,0,0,0,0,0,0,0,0,1,0,0,0,1
0.79303597487452,-0.678309364363691,0.1597876442246541,-0.4415238954668454,-0.3412351634317259,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.17228346546440448,0.31489359561441255,0.1597876442246541,0.8800240478441518,-0.3412351634317259,0,0,0,0,0,0,0,0,1,0,0,0,1
1.1148091216541611,-0.3277671431949484,0.1597876442246541,0.6797895109788492,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.4538349688965905,-0.9120041784761855,0.1597876442246541,1.3005165752612873,-1.0261255978372466,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.6202626259727906,-1.729936027869918,0.1597876442246541,1.360586936320878,0.34365527097379484,1,0,0,1,0,0,0,0,0,0,0,0,1
0.7125926881796095,-0.26934343966682456,-0.6515376353033031,1.2604696678882268,-1.0261255978372466,0,0,0,1,0,0,0,0,0,0,0,0,1
0.18971132466269236,-0.8535804749480623,-0.6515376353033031,-0.8019460618243901,-1.0261255978372466,1,0,0,1,0,0,0,0,0,0,0,0,1
0.8332576182219747,1.3665202591206393,-0.6515376353033031,0.03903899300988086,-0.3412351634317259,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9539225482643404,0.7822832238394022,0.1597876442246541,1.140328945769045,-1.0261255978372466,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43104118474742315,1.424943962648763,-0.6515376353033031,-1.1623682281819347,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.37339168220168006,1.1912491485362686,-0.6515376353033031,0.2592969835617137,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.4538349688965905,-0.5614619573074435,0.1597876442246541,-0.7018287933917388,-0.3412351634317259,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.37339168220168006,0.6070121132550308,-0.6515376353033031,-0.181218997541952,-0.3412351634317259,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.9420357727524318,0.8991306308956497,-0.6515376353033031,-0.3213831733476638,0.34365527097379484,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0343658349592508,1.5417913697050107,0.1597876442246541,-0.5616646175860269,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.33317003885422486,1.5417913697050107,-1.4628629148312604,-0.7618991544513295,-0.3412351634317259,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.8615924860575213,0.2564698920862888,0.9711129237526113,1.52077456581312,0.34365527097379484,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10926803796778195,0.840706927367526,0.9711129237526113,1.4607042047535292,-1.0261255978372466,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.37339168220168006,-1.6130886208136705,-0.6515376353033031,-1.6429311166586609,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7125926881796095,-0.26934343966682456,0.1597876442246541,1.3205400289478175,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5114844714423336,1.0159780379518972,-0.6515376353033031,-0.8219695155109203,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
0.79303597487452,0.7238595203112784,0.1597876442246541,-0.06107827542277044,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3159173383914369,-0.678309364363691,-0.6515376353033031,-0.16119554385542173,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,0
0.22993296801014756,0.7238595203112784,1.7824382032805686,0.980141316276803,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
1.275695695043982,0.7238595203112784,-0.6515376353033031,0.7198364183519097,0.34365527097379484,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.37339168220168006,1.424943962648763,0.1597876442246541,-0.6217349786456177,-1.0261255978372466,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5342782555915009,0.13962248503004124,-1.4628629148312604,-0.8820398765705111,-1.0261255978372466,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.17228346546440448,1.1912491485362686,1.7824382032805686,1.3205400289478175,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
0.39081954139996794,0.31489359561441255,0.1597876442246541,-0.181218997541952,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
1.1550307650016165,0.13962248503004124,0.1597876442246541,0.33939079830783475,-1.0261255978372466,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.13206182211694928,-0.6198856608355673,0.1597876442246541,0.17920316881559267,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
0.18971132466269236,-1.3793938067011757,0.1597876442246541,0.5596487888596676,0.34365527097379484,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.09184017876949409,-0.3277671431949484,-0.6515376353033031,-0.30135971966113356,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
1.3963606250863472,-1.2625463996449282,-0.6515376353033031,0.659766057292319,-1.0261255978372466,1,0,0,0,0,0,0,0,0,1,0,0,1
-1.9420357727524318,1.1328254450081447,-1.4628629148312604,-1.042227506062753,1.0285457053793157,0,0,0,0,0,0,0,0,0,1,0,0,1
1.275695695043982,1.1912491485362686,-0.6515376353033031,0.07908590038294137,-0.3412351634317259,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.29294839550676965,0.02277507797379367,-0.6515376353033031,-1.0622509597492835,0.34365527097379484,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.29294839550676965,0.31489359561441255,0.9711129237526113,1.3806103900074083,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0343658349592508,-0.5614619573074435,-0.6515376353033031,-0.5015942565264362,-0.3412351634317259,0,0,0,0,1,0,0,0,0,0,0,0,2
0.7125926881796095,1.1328254450081447,-0.6515376353033031,0.49957842780007683,-1.0261255978372466,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8734792615694299,-0.8535804749480623,-0.6515376353033031,0.6197191499192584,0.34365527097379484,0,0,0,0,0,1,0,0,0,0,0,0,1
0.47126282809487835,-0.678309364363691,-0.6515376353033031,-1.2825089503011162,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.2984894791931492,-1.729936027869918,1.7824382032805686,1.0402116773363939,-0.3412351634317259,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7528143315270648,-0.09407232908245389,1.7824382032805686,0.5996956962327281,0.34365527097379484,0,0,0,0,0,0,0,0,0,0,0,1,1
-1.2984894791931492,0.5485884097269077,-0.6515376353033031,-0.24128935860154277,1.7134361397848363,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.7353864723287767,0.7822832238394022,1.7824382032805686,-0.6617818860186783,-1.0261255978372466,0,0,0,0,0,0,0,0,0,0,0,1,0
